data
[]
"['DWM1001', 'TWR', 'Real', 'Time', 'Location', 'System']"
[]
"['Copyright', ':', '2016-2019', 'LEAPS', 'and', 'Decawave']"
"['License', ':', 'Please', 'visit', 'https://decawave.com/dwm1001_license']"
"['Compiled', ':', 'Mar', '27', '2019', '03:35:59']"
[]
"['Help', ':', '?', 'or', 'help']"
[]
"['dwm>', 'les']"
"['dwm>', 'CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3417', 'est[0.88,0.41,0.08,58]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3265', 'est[0.87,0.42,0.21,58]']"
"['592F[4.00,0.00,0.00]=1.91', 'CD37[0.00,0.00,0.00]=2.45', '5B01[4.00,4.00,0.00]=4.03', '1495[0.00,4.00,0.00]=4.26', 'le_us=2777', 'est[2.19,0.48,-0.49,54]']"
"['CD37[0.00,0.00,0.00]=2.48', '5B01[4.00,4.00,0.00]=3.94', '1495[0.00,4.00,0.00]=4.13', 'le_us=701', 'est[2.19,0.52,-0.12,52]']"
"['592F[4.00,0.00,0.00]=1.90', 'CD37[0.00,0.00,0.00]=2.49', '5B01[4.00,4.00,0.00]=3.92', '1495[0.00,4.00,0.00]=4.20', 'le_us=2777', 'est[2.22,0.52,-0.27,53]']"
"['592F[4.00,0.00,0.00]=1.87', 'CD37[0.00,0.00,0.00]=2.52', '5B01[4.00,4.00,0.00]=3.98', '1495[0.00,4.00,0.00]=4.19', 'le_us=2838', 'est[2.25,0.51,-0.40,53]']"
"['592F[4.00,0.00,0.00]=1.80', 'CD37[0.00,0.00,0.00]=2.51', '5B01[4.00,4.00,0.00]=3.97', '1495[0.00,4.00,0.00]=4.17', 'le_us=3021', 'est[2.29,0.49,-0.46,53]']"
"['592F[4.00,0.00,0.00]=1.78', 'CD37[0.00,0.00,0.00]=2.64', '5B01[4.00,4.00,0.00]=3.95', '1495[0.00,4.00,0.00]=4.26', 'le_us=2838', 'est[2.33,0.48,-0.55,54]']"
"['592F[4.00,0.00,0.00]=1.77', 'CD37[0.00,0.00,0.00]=2.63', '5B01[4.00,4.00,0.00]=3.86', '1495[0.00,4.00,0.00]=4.22', 'le_us=2807', 'est[2.37,0.49,-0.59,52]']"
"['592F[4.00,0.00,0.00]=1.80', 'CD37[0.00,0.00,0.00]=2.60', '5B01[4.00,4.00,0.00]=3.92', '1495[0.00,4.00,0.00]=4.22', 'le_us=2838', 'est[2.39,0.49,-0.63,53]']"
"['592F[4.00,0.00,0.00]=1.76', 'CD37[0.00,0.00,0.00]=2.71', '5B01[4.00,4.00,0.00]=3.90', '1495[0.00,4.00,0.00]=4.32', 'le_us=2777', 'est[2.42,0.49,-0.68,54]']"
"['592F[4.00,0.00,0.00]=1.69', 'CD37[0.00,0.00,0.00]=2.63', '5B01[4.00,4.00,0.00]=3.93', '1495[0.00,4.00,0.00]=4.35', 'le_us=2777', 'est[2.45,0.47,-0.68,54]']"
"['592F[4.00,0.00,0.00]=1.67', 'CD37[0.00,0.00,0.00]=2.72', '5B01[4.00,4.00,0.00]=3.90', '1495[0.00,4.00,0.00]=4.34', 'le_us=2838', 'est[2.48,0.46,-0.70,54]']"
"['592F[4.00,0.00,0.00]=1.62', 'CD37[0.00,0.00,0.00]=2.68', '5B01[4.00,4.00,0.00]=3.87', '1495[0.00,4.00,0.00]=4.38', 'le_us=2746', 'est[2.50,0.46,-0.67,54]']"
"['592F[4.00,0.00,0.00]=1.63', 'CD37[0.00,0.00,0.00]=2.74', '5B01[4.00,4.00,0.00]=3.88', '1495[0.00,4.00,0.00]=4.35', 'le_us=2838', 'est[2.53,0.46,-0.68,54]']"
"['592F[4.00,0.00,0.00]=1.54', 'CD37[0.00,0.00,0.00]=2.82', '5B01[4.00,4.00,0.00]=3.89', '1495[0.00,4.00,0.00]=4.37', 'le_us=2990', 'est[2.57,0.44,-0.69,56]']"
"['592F[4.00,0.00,0.00]=1.50', 'CD37[0.00,0.00,0.00]=2.81', '5B01[4.00,4.00,0.00]=3.85', '1495[0.00,4.00,0.00]=4.39', 'le_us=3021', 'est[2.60,0.44,-0.68,55]']"
"['592F[4.00,0.00,0.00]=1.51', 'CD37[0.00,0.00,0.00]=2.82', '5B01[4.00,4.00,0.00]=3.85', '1495[0.00,4.00,0.00]=4.41', 'le_us=2838', 'est[2.63,0.44,-0.67,55]']"
"['592F[4.00,0.00,0.00]=1.48', 'CD37[0.00,0.00,0.00]=2.87', '5B01[4.00,4.00,0.00]=3.90', '1495[0.00,4.00,0.00]=4.41', 'le_us=2777', 'est[2.66,0.42,-0.68,56]']"
"['592F[4.00,0.00,0.00]=1.44', 'CD37[0.00,0.00,0.00]=2.82', '5B01[4.00,4.00,0.00]=3.85', '1495[0.00,4.00,0.00]=4.46', 'le_us=2929', 'est[2.68,0.42,-0.65,55]']"
"['592F[4.00,0.00,0.00]=1.37', 'CD37[0.00,0.00,0.00]=2.89', '5B01[4.00,4.00,0.00]=3.85', '1495[0.00,4.00,0.00]=4.46', 'le_us=3021', 'est[2.71,0.41,-0.63,56]']"
"['592F[4.00,0.00,0.00]=1.36', 'CD37[0.00,0.00,0.00]=2.94', '5B01[4.00,4.00,0.00]=3.77', '1495[0.00,4.00,0.00]=4.43', 'le_us=3051', 'est[2.75,0.42,-0.61,55]']"
"['592F[4.00,0.00,0.00]=1.34', 'CD37[0.00,0.00,0.00]=2.89', '5B01[4.00,4.00,0.00]=3.79', '1495[0.00,4.00,0.00]=4.45', 'le_us=2990', 'est[2.76,0.42,-0.58,55]']"
"['592F[4.00,0.00,0.00]=1.35', 'CD37[0.00,0.00,0.00]=2.88', '5B01[4.00,4.00,0.00]=3.82', '1495[0.00,4.00,0.00]=4.55', 'le_us=2807', 'est[2.78,0.42,-0.56,56]']"
"['592F[4.00,0.00,0.00]=1.31', 'CD37[0.00,0.00,0.00]=2.96', '5B01[4.00,4.00,0.00]=3.84', '1495[0.00,4.00,0.00]=4.53', 'le_us=3051', 'est[2.80,0.41,-0.56,57]']"
"['592F[4.00,0.00,0.00]=1.31', 'CD37[0.00,0.00,0.00]=2.98', '5B01[4.00,4.00,0.00]=3.83', '1495[0.00,4.00,0.00]=4.59', 'le_us=2716', 'est[2.82,0.40,-0.57,57]']"
"['CD37[0.00,0.00,0.00]=2.91', '5B01[4.00,4.00,0.00]=3.81', '1495[0.00,4.00,0.00]=4.53', 'le_us=732', 'est[2.81,0.42,-0.22,55]']"
"['592F[4.00,0.00,0.00]=1.19', 'CD37[0.00,0.00,0.00]=2.99', '5B01[4.00,4.00,0.00]=3.80', '1495[0.00,4.00,0.00]=4.58', 'le_us=3082', 'est[2.81,0.40,-0.05,57]']"
"['592F[4.00,0.00,0.00]=1.15', 'CD37[0.00,0.00,0.00]=2.95', '5B01[4.00,4.00,0.00]=3.75', '1495[0.00,4.00,0.00]=4.60', 'le_us=3417', 'est[2.83,0.38,0.09,57]']"
"['592F[4.00,0.00,0.00]=1.17', 'CD37[0.00,0.00,0.00]=3.05', '5B01[4.00,4.00,0.00]=3.79', '1495[0.00,4.00,0.00]=4.58', 'le_us=3051', 'est[2.87,0.38,-0.05,57]']"
"['592F[4.00,0.00,0.00]=1.12', 'CD37[0.00,0.00,0.00]=3.07', '5B01[4.00,4.00,0.00]=3.72', '1495[0.00,4.00,0.00]=4.61', 'le_us=3051', 'est[2.89,0.38,0.09,57]']"
"['592F[4.00,0.00,0.00]=1.10', 'CD37[0.00,0.00,0.00]=3.05', '5B01[4.00,4.00,0.00]=3.76', '1495[0.00,4.00,0.00]=4.64', 'le_us=3082', 'est[2.90,0.36,0.19,58]']"
"['592F[4.00,0.00,0.00]=1.06', 'CD37[0.00,0.00,0.00]=3.08', '5B01[4.00,4.00,0.00]=3.73', '1495[0.00,4.00,0.00]=4.66', 'le_us=3234', 'est[2.95,0.38,-0.01,57]']"
"['592F[4.00,0.00,0.00]=1.11', 'CD37[0.00,0.00,0.00]=3.14', '5B01[4.00,4.00,0.00]=3.83', '1495[0.00,4.00,0.00]=4.65', 'le_us=2777', 'est[2.98,0.36,-0.13,59]']"
"['592F[4.00,0.00,0.00]=1.14', 'CD37[0.00,0.00,0.00]=3.11', '5B01[4.00,4.00,0.00]=3.72', '1495[0.00,4.00,0.00]=4.72', 'le_us=2807', 'est[3.00,0.38,-0.21,57]']"
"['592F[4.00,0.00,0.00]=1.00', 'CD37[0.00,0.00,0.00]=3.11', '5B01[4.00,4.00,0.00]=3.71', '1495[0.00,4.00,0.00]=4.68', 'le_us=3417', 'est[3.03,0.39,-0.29,58]']"
"['592F[4.00,0.00,0.00]=1.05', 'CD37[0.00,0.00,0.00]=3.15', '5B01[4.00,4.00,0.00]=3.70', '1495[0.00,4.00,0.00]=4.70', 'le_us=2838', 'est[3.05,0.40,-0.30,57]']"
"['592F[4.00,0.00,0.00]=1.05', 'CD37[0.00,0.00,0.00]=3.19', '5B01[4.00,4.00,0.00]=3.67', '1495[0.00,4.00,0.00]=4.71', 'le_us=2777', 'est[3.07,0.42,-0.33,57]']"
"['592F[4.00,0.00,0.00]=1.00', 'CD37[0.00,0.00,0.00]=3.21', '5B01[4.00,4.00,0.00]=3.67', '1495[0.00,4.00,0.00]=4.66', 'le_us=3265', 'est[3.11,0.45,-0.39,52]']"
"['592F[4.00,0.00,0.00]=1.00', 'CD37[0.00,0.00,0.00]=3.23', '5B01[4.00,4.00,0.00]=3.65', '1495[0.00,4.00,0.00]=4.70', 'le_us=3051', 'est[3.11,0.43,-0.15,58]']"
"['592F[4.00,0.00,0.00]=0.97', 'CD37[0.00,0.00,0.00]=3.27', '5B01[4.00,4.00,0.00]=3.67', '1495[0.00,4.00,0.00]=4.72', 'le_us=3051', 'est[3.11,0.41,0.00,58]']"
"['592F[4.00,0.00,0.00]=1.06', 'CD37[0.00,0.00,0.00]=3.30', '5B01[4.00,4.00,0.00]=3.60', '1495[0.00,4.00,0.00]=4.68', 'le_us=2868', 'est[3.14,0.44,-0.12,56]']"
"['592F[4.00,0.00,0.00]=0.95', 'CD37[0.00,0.00,0.00]=3.31', '5B01[4.00,4.00,0.00]=3.61', '1495[0.00,4.00,0.00]=4.69', 'le_us=3204', 'est[3.18,0.48,-0.22,46]']"
"['592F[4.00,0.00,0.00]=0.91', 'CD37[0.00,0.00,0.00]=3.39', '5B01[4.00,4.00,0.00]=3.56', '1495[0.00,4.00,0.00]=4.76', 'le_us=3051', 'est[3.21,0.47,-0.03,54]']"
"['592F[4.00,0.00,0.00]=0.86', 'CD37[0.00,0.00,0.00]=3.42', '5B01[4.00,4.00,0.00]=3.51', 'le_us=610', 'est[3.25,0.49,-0.08,60]']"
"['592F[4.00,0.00,0.00]=0.90', 'CD37[0.00,0.00,0.00]=3.45', '5B01[4.00,4.00,0.00]=3.49', '1495[0.00,4.00,0.00]=4.66', 'le_us=2929', 'est[3.28,0.51,-0.14,53]']"
"['592F[4.00,0.00,0.00]=0.89', 'CD37[0.00,0.00,0.00]=3.46', '5B01[4.00,4.00,0.00]=3.44', '1495[0.00,4.00,0.00]=4.69', 'le_us=3234', 'est[3.29,0.52,0.01,53]']"
"['592F[4.00,0.00,0.00]=0.88', 'CD37[0.00,0.00,0.00]=3.49', '5B01[4.00,4.00,0.00]=3.36', '1495[0.00,4.00,0.00]=4.72', 'le_us=3387', 'est[3.34,0.57,-0.11,56]']"
"['592F[4.00,0.00,0.00]=0.85', 'CD37[0.00,0.00,0.00]=3.48', '5B01[4.00,4.00,0.00]=3.42', '1495[0.00,4.00,0.00]=4.71', 'le_us=3356', 'est[3.34,0.57,0.02,52]']"
"['592F[4.00,0.00,0.00]=0.92', 'CD37[0.00,0.00,0.00]=3.49', '5B01[4.00,4.00,0.00]=3.41', '1495[0.00,4.00,0.00]=4.68', 'le_us=3234', 'est[3.34,0.57,0.13,48]']"
"['592F[4.00,0.00,0.00]=0.90', 'CD37[0.00,0.00,0.00]=3.56', '5B01[4.00,4.00,0.00]=3.42', '1495[0.00,4.00,0.00]=4.69', 'le_us=2990', 'est[3.33,0.57,0.22,49]']"
"['592F[4.00,0.00,0.00]=0.87', 'CD37[0.00,0.00,0.00]=3.55', '5B01[4.00,4.00,0.00]=3.47', '1495[0.00,4.00,0.00]=4.63', 'le_us=3112', 'est[3.40,0.64,0.03,59]']"
"['592F[4.00,0.00,0.00]=0.88', '5B01[4.00,4.00,0.00]=3.39', 'CD37[0.00,0.00,0.00]=3.56', '1495[0.00,4.00,0.00]=4.69', 'le_us=2990', 'est[3.39,0.63,0.13,49]']"
"['592F[4.00,0.00,0.00]=0.84', '5B01[4.00,4.00,0.00]=3.37', 'CD37[0.00,0.00,0.00]=3.61', '1495[0.00,4.00,0.00]=4.72', 'le_us=2960', 'est[3.39,0.62,0.19,47]']"
"['592F[4.00,0.00,0.00]=0.87', '5B01[4.00,4.00,0.00]=3.40', 'CD37[0.00,0.00,0.00]=3.62', '1495[0.00,4.00,0.00]=4.67', 'le_us=2960', 'est[3.43,0.63,0.23,59]']"
"['592F[4.00,0.00,0.00]=0.85', '5B01[4.00,4.00,0.00]=3.40', 'CD37[0.00,0.00,0.00]=3.67', '1495[0.00,4.00,0.00]=4.86', 'le_us=2838', 'est[3.47,0.64,0.26,60]']"
"['592F[4.00,0.00,0.00]=0.88', '5B01[4.00,4.00,0.00]=3.34', 'CD37[0.00,0.00,0.00]=3.64', '1495[0.00,4.00,0.00]=4.76', 'le_us=3234', 'est[3.47,0.64,0.33,47]']"
"['592F[4.00,0.00,0.00]=0.85', '5B01[4.00,4.00,0.00]=3.32', 'CD37[0.00,0.00,0.00]=3.70', '1495[0.00,4.00,0.00]=4.86', 'le_us=2807', 'est[3.50,0.66,0.31,59]']"
"['592F[4.00,0.00,0.00]=0.92', '5B01[4.00,4.00,0.00]=3.22', 'CD37[0.00,0.00,0.00]=3.68', '1495[0.00,4.00,0.00]=4.69', 'le_us=3234', 'est[3.50,0.68,0.35,57]']"
"['592F[4.00,0.00,0.00]=0.91', '5B01[4.00,4.00,0.00]=3.25', 'CD37[0.00,0.00,0.00]=3.73', '1495[0.00,4.00,0.00]=4.77', 'le_us=3234', 'est[3.51,0.69,0.40,55]']"
"['592F[4.00,0.00,0.00]=0.96', '5B01[4.00,4.00,0.00]=3.16', 'CD37[0.00,0.00,0.00]=3.75', '1495[0.00,4.00,0.00]=4.71', 'le_us=3204', 'est[3.53,0.72,0.43,58]']"
"['592F[4.00,0.00,0.00]=0.92', '5B01[4.00,4.00,0.00]=3.13', 'CD37[0.00,0.00,0.00]=3.72', '1495[0.00,4.00,0.00]=4.75', 'le_us=3387', 'est[3.56,0.76,0.23,58]']"
"['592F[4.00,0.00,0.00]=1.00', '5B01[4.00,4.00,0.00]=3.14', 'CD37[0.00,0.00,0.00]=3.73', '1495[0.00,4.00,0.00]=4.73', 'le_us=3021', 'est[3.57,0.80,0.04,58]']"
"['592F[4.00,0.00,0.00]=1.05', '5B01[4.00,4.00,0.00]=3.15', 'CD37[0.00,0.00,0.00]=3.74', '1495[0.00,4.00,0.00]=4.85', 'le_us=3051', 'est[3.59,0.83,0.12,58]']"
"['592F[4.00,0.00,0.00]=1.10', '5B01[4.00,4.00,0.00]=3.15', 'CD37[0.00,0.00,0.00]=3.72', '1495[0.00,4.00,0.00]=4.79', 'le_us=3112', 'est[3.60,0.85,0.20,58]']"
"['592F[4.00,0.00,0.00]=1.21', '5B01[4.00,4.00,0.00]=3.07', 'CD37[0.00,0.00,0.00]=3.77', '1495[0.00,4.00,0.00]=4.73', 'le_us=2838', 'est[3.60,0.89,0.29,57]']"
"['592F[4.00,0.00,0.00]=1.20', '5B01[4.00,4.00,0.00]=3.02', 'CD37[0.00,0.00,0.00]=3.83', '1495[0.00,4.00,0.00]=4.71', 'le_us=2777', 'est[3.61,0.93,0.34,57]']"
"['592F[4.00,0.00,0.00]=1.23', '5B01[4.00,4.00,0.00]=3.02', 'CD37[0.00,0.00,0.00]=3.80', '1495[0.00,4.00,0.00]=4.68', 'le_us=2807', 'est[3.61,0.96,0.38,57]']"
"['592F[4.00,0.00,0.00]=1.26', '5B01[4.00,4.00,0.00]=3.02', 'CD37[0.00,0.00,0.00]=3.76', '1495[0.00,4.00,0.00]=4.68', 'le_us=2807', 'est[3.60,0.98,0.42,56]']"
"['592F[4.00,0.00,0.00]=1.23', '5B01[4.00,4.00,0.00]=3.02', 'CD37[0.00,0.00,0.00]=3.84', '1495[0.00,4.00,0.00]=4.71', 'le_us=2807', 'est[3.61,1.00,0.45,57]']"
"['592F[4.00,0.00,0.00]=1.27', '5B01[4.00,4.00,0.00]=3.01', 'CD37[0.00,0.00,0.00]=3.77', '1495[0.00,4.00,0.00]=4.69', 'le_us=2777', 'est[3.61,1.02,0.47,56]']"
"['592F[4.00,0.00,0.00]=1.32', '5B01[4.00,4.00,0.00]=2.99', 'CD37[0.00,0.00,0.00]=3.81', '1495[0.00,4.00,0.00]=4.66', 'le_us=2807', 'est[3.61,1.04,0.51,57]']"
"['592F[4.00,0.00,0.00]=1.34', '5B01[4.00,4.00,0.00]=2.98', 'CD37[0.00,0.00,0.00]=3.77', '1495[0.00,4.00,0.00]=4.56', 'le_us=2807', 'est[3.58,1.06,0.53,55]']"
"['592F[4.00,0.00,0.00]=1.33', '5B01[4.00,4.00,0.00]=2.88', 'CD37[0.00,0.00,0.00]=3.82', '1495[0.00,4.00,0.00]=4.69', 'le_us=3051', 'est[3.60,1.09,0.51,57]']"
"['592F[4.00,0.00,0.00]=1.37', '5B01[4.00,4.00,0.00]=2.89', 'CD37[0.00,0.00,0.00]=3.84', '1495[0.00,4.00,0.00]=4.67', 'le_us=3143', 'est[3.62,1.09,0.22,58]']"
"['592F[4.00,0.00,0.00]=1.45', '5B01[4.00,4.00,0.00]=2.87', 'CD37[0.00,0.00,0.00]=3.85', '1495[0.00,4.00,0.00]=4.58', 'le_us=2868', 'est[3.61,1.13,0.32,56]']"
"['592F[4.00,0.00,0.00]=1.47', '5B01[4.00,4.00,0.00]=2.85', 'CD37[0.00,0.00,0.00]=3.84', '1495[0.00,4.00,0.00]=4.60', 'le_us=2838', 'est[3.61,1.16,0.40,56]']"
"['592F[4.00,0.00,0.00]=1.46', '5B01[4.00,4.00,0.00]=2.83', 'CD37[0.00,0.00,0.00]=3.87', '1495[0.00,4.00,0.00]=4.60', 'le_us=2838', 'est[3.61,1.18,0.45,56]']"
"['592F[4.00,0.00,0.00]=1.49', '5B01[4.00,4.00,0.00]=2.82', 'CD37[0.00,0.00,0.00]=3.85', '1495[0.00,4.00,0.00]=4.58', 'le_us=2838', 'est[3.61,1.21,0.50,55]']"
"['592F[4.00,0.00,0.00]=1.52', '5B01[4.00,4.00,0.00]=2.74', 'CD37[0.00,0.00,0.00]=3.88', '1495[0.00,4.00,0.00]=4.48', 'le_us=2838', 'est[3.60,1.24,0.52,55]']"
"['592F[4.00,0.00,0.00]=1.52', '5B01[4.00,4.00,0.00]=2.76', 'CD37[0.00,0.00,0.00]=3.85', '1495[0.00,4.00,0.00]=4.50', 'le_us=2807', 'est[3.59,1.27,0.53,54]']"
"['592F[4.00,0.00,0.00]=1.61', '5B01[4.00,4.00,0.00]=2.76', 'CD37[0.00,0.00,0.00]=3.88', '1495[0.00,4.00,0.00]=4.45', 'le_us=2838', 'est[3.58,1.29,0.58,54]']"
"['592F[4.00,0.00,0.00]=1.65', '5B01[4.00,4.00,0.00]=2.73', 'CD37[0.00,0.00,0.00]=3.88', '1495[0.00,4.00,0.00]=4.41', 'le_us=2868', 'est[3.57,1.32,0.62,54]']"
"['592F[4.00,0.00,0.00]=1.68', '5B01[4.00,4.00,0.00]=2.63', 'CD37[0.00,0.00,0.00]=3.90', '1495[0.00,4.00,0.00]=4.43', 'le_us=2838', 'est[3.57,1.36,0.62,54]']"
"['592F[4.00,0.00,0.00]=1.72', '5B01[4.00,4.00,0.00]=2.62', 'CD37[0.00,0.00,0.00]=3.89', '1495[0.00,4.00,0.00]=4.43', 'le_us=2838', 'est[3.56,1.40,0.63,54]']"
"['592F[4.00,0.00,0.00]=1.71', '5B01[4.00,4.00,0.00]=2.60', 'CD37[0.00,0.00,0.00]=3.94', '1495[0.00,4.00,0.00]=4.45', 'le_us=2807', 'est[3.58,1.43,0.64,55]']"
"['592F[4.00,0.00,0.00]=1.72', '5B01[4.00,4.00,0.00]=2.54', 'CD37[0.00,0.00,0.00]=3.90', '1495[0.00,4.00,0.00]=4.38', 'le_us=2807', 'est[3.57,1.46,0.62,53]']"
"['592F[4.00,0.00,0.00]=1.76', '5B01[4.00,4.00,0.00]=2.54', 'CD37[0.00,0.00,0.00]=3.91', '1495[0.00,4.00,0.00]=4.43', 'le_us=3082', 'est[3.57,1.49,0.62,54]']"
"['592F[4.00,0.00,0.00]=1.77', '5B01[4.00,4.00,0.00]=2.59', 'CD37[0.00,0.00,0.00]=3.94', '1495[0.00,4.00,0.00]=4.33', 'le_us=2838', 'est[3.56,1.51,0.64,53]']"
"['592F[4.00,0.00,0.00]=1.82', '5B01[4.00,4.00,0.00]=2.51', 'CD37[0.00,0.00,0.00]=3.98', '1495[0.00,4.00,0.00]=4.34', 'le_us=2777', 'est[3.56,1.54,0.65,54]']"
"['592F[4.00,0.00,0.00]=1.84', '5B01[4.00,4.00,0.00]=2.49', 'CD37[0.00,0.00,0.00]=3.95', '1495[0.00,4.00,0.00]=4.29', 'le_us=2777', 'est[3.55,1.56,0.66,53]']"
"['592F[4.00,0.00,0.00]=1.88', '5B01[4.00,4.00,0.00]=2.47', 'CD37[0.00,0.00,0.00]=3.96', '1495[0.00,4.00,0.00]=4.32', 'le_us=2807', 'est[3.55,1.59,0.67,53]']"
"['592F[4.00,0.00,0.00]=1.91', 'CD37[0.00,0.00,0.00]=3.95', '1495[0.00,4.00,0.00]=4.26', 'le_us=640', 'est[3.54,1.61,0.31,62]']"
"['592F[4.00,0.00,0.00]=1.90', '5B01[4.00,4.00,0.00]=2.47', 'CD37[0.00,0.00,0.00]=3.97', '1495[0.00,4.00,0.00]=4.31', 'le_us=2777', 'est[3.54,1.63,0.42,53]']"
"['592F[4.00,0.00,0.00]=1.98', '5B01[4.00,4.00,0.00]=2.40', 'CD37[0.00,0.00,0.00]=4.03', '1495[0.00,4.00,0.00]=4.30', 'le_us=2807', 'est[3.55,1.67,0.50,53]']"
"['592F[4.00,0.00,0.00]=2.03', '5B01[4.00,4.00,0.00]=2.36', 'CD37[0.00,0.00,0.00]=4.02', '1495[0.00,4.00,0.00]=4.24', 'le_us=2777', 'est[3.54,1.70,0.57,53]']"
"['592F[4.00,0.00,0.00]=2.02', '5B01[4.00,4.00,0.00]=2.33', 'CD37[0.00,0.00,0.00]=4.01', '1495[0.00,4.00,0.00]=4.23', 'le_us=2777', 'est[3.54,1.74,0.60,54]']"
"['592F[4.00,0.00,0.00]=2.04', '5B01[4.00,4.00,0.00]=2.26', 'CD37[0.00,0.00,0.00]=4.00', '1495[0.00,4.00,0.00]=4.15', 'le_us=2777', 'est[3.53,1.77,0.60,59]']"
"['592F[4.00,0.00,0.00]=2.13', '5B01[4.00,4.00,0.00]=2.32', 'CD37[0.00,0.00,0.00]=4.05', '1495[0.00,4.00,0.00]=4.20', 'le_us=2777', 'est[3.52,1.80,0.66,53]']"
"['592F[4.00,0.00,0.00]=2.11', '5B01[4.00,4.00,0.00]=2.33', 'CD37[0.00,0.00,0.00]=4.06', '1495[0.00,4.00,0.00]=4.18', 'le_us=2807', 'est[3.52,1.82,0.70,53]']"
"['592F[4.00,0.00,0.00]=2.18', '5B01[4.00,4.00,0.00]=2.26', 'CD37[0.00,0.00,0.00]=4.06', '1495[0.00,4.00,0.00]=4.17', 'le_us=2777', 'est[3.51,1.85,0.72,55]']"
"['592F[4.00,0.00,0.00]=2.16', '5B01[4.00,4.00,0.00]=2.20', 'CD37[0.00,0.00,0.00]=4.08', '1495[0.00,4.00,0.00]=4.13', 'le_us=2807', 'est[3.51,1.89,0.72,58]']"
"['592F[4.00,0.00,0.00]=2.23', '5B01[4.00,4.00,0.00]=2.12', 'CD37[0.00,0.00,0.00]=4.13', '1495[0.00,4.00,0.00]=4.11', 'le_us=2807', 'est[3.52,1.93,0.72,56]']"
"['592F[4.00,0.00,0.00]=2.31', '5B01[4.00,4.00,0.00]=2.18', 'CD37[0.00,0.00,0.00]=4.16', '1495[0.00,4.00,0.00]=4.18', 'le_us=2777', 'est[3.52,1.97,0.77,54]']"
"['592F[4.00,0.00,0.00]=2.34', '5B01[4.00,4.00,0.00]=2.13', 'CD37[0.00,0.00,0.00]=4.17', '1495[0.00,4.00,0.00]=4.13', 'le_us=2807', 'est[3.53,2.00,0.80,53]']"
"['5B01[4.00,4.00,0.00]=2.05', '592F[4.00,0.00,0.00]=2.27', '1495[0.00,4.00,0.00]=4.13', 'CD37[0.00,0.00,0.00]=4.14', 'le_us=2807', 'est[3.53,2.03,0.42,54]']"
"['5B01[4.00,4.00,0.00]=2.06', '592F[4.00,0.00,0.00]=2.40', '1495[0.00,4.00,0.00]=4.10', 'CD37[0.00,0.00,0.00]=4.14', 'le_us=2838', 'est[3.54,2.07,0.10,54]']"
"['5B01[4.00,4.00,0.00]=2.06', '592F[4.00,0.00,0.00]=2.44', '1495[0.00,4.00,0.00]=4.06', 'CD37[0.00,0.00,0.00]=4.15', 'le_us=2777', 'est[3.52,2.11,-0.16,52]']"
"['5B01[4.00,4.00,0.00]=2.03', '592F[4.00,0.00,0.00]=2.53', '1495[0.00,4.00,0.00]=4.07', 'CD37[0.00,0.00,0.00]=4.22', 'le_us=2807', 'est[3.51,2.15,-0.36,51]']"
"['5B01[4.00,4.00,0.00]=2.02', '592F[4.00,0.00,0.00]=2.43', '1495[0.00,4.00,0.00]=4.09', 'CD37[0.00,0.00,0.00]=4.16', 'le_us=2838', 'est[3.53,2.17,-0.49,54]']"
"['5B01[4.00,4.00,0.00]=1.99', '592F[4.00,0.00,0.00]=2.44', '1495[0.00,4.00,0.00]=4.02', 'CD37[0.00,0.00,0.00]=4.19', 'le_us=2807', 'est[3.52,2.19,-0.57,52]']"
"['5B01[4.00,4.00,0.00]=1.97', '592F[4.00,0.00,0.00]=2.45', '1495[0.00,4.00,0.00]=4.04', 'CD37[0.00,0.00,0.00]=4.22', 'le_us=2838', 'est[3.52,2.21,-0.64,53]']"
"['5B01[4.00,4.00,0.00]=1.94', '592F[4.00,0.00,0.00]=2.59', '1495[0.00,4.00,0.00]=4.04', 'CD37[0.00,0.00,0.00]=4.22', 'le_us=2868', 'est[3.53,2.25,-0.72,55]']"
"['5B01[4.00,4.00,0.00]=1.92', '592F[4.00,0.00,0.00]=2.65', '1495[0.00,4.00,0.00]=3.98', 'CD37[0.00,0.00,0.00]=4.25', 'le_us=3051', 'est[3.53,2.29,-0.78,52]']"
"['5B01[4.00,4.00,0.00]=1.91', '592F[4.00,0.00,0.00]=2.59', '1495[0.00,4.00,0.00]=3.95', 'CD37[0.00,0.00,0.00]=4.22', 'le_us=2838', 'est[3.51,2.31,-0.80,52]']"
"['5B01[4.00,4.00,0.00]=1.85', '592F[4.00,0.00,0.00]=2.87', '1495[0.00,4.00,0.00]=4.07', 'CD37[0.00,0.00,0.00]=4.23', 'le_us=2777', 'est[3.54,2.39,-0.89,41]']"
"['5B01[4.00,4.00,0.00]=1.83', '592F[4.00,0.00,0.00]=2.69', '1495[0.00,4.00,0.00]=3.94', 'CD37[0.00,0.00,0.00]=4.32', 'le_us=2807', 'est[3.52,2.41,-0.90,53]']"
