data
[]
"['DWM1001', 'TWR', 'Real', 'Time', 'Location', 'System']"
[]
"['Copyright', ':', '2016-2019', 'LEAPS', 'and', 'Decawave']"
"['License', ':', 'Please', 'visit', 'https://decawave.com/dwm1001_license']"
"['Compiled', ':', 'Mar', '27', '2019', '03:35:59']"
[]
"['Help', ':', '?', 'or', 'help']"
[]
"['dwm>', 'les']"
"['dwm>', 'CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3478', 'est[0.88,0.39,0.31,58]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3387', 'est[0.85,0.37,0.08,59]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3234', 'est[0.90,0.42,-0.06,58]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.73', '5B01[4.00,4.00,0.00]=4.74', 'le_us=2716', 'est[0.89,0.41,0.06,58]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.74', 'le_us=2716', 'est[0.88,0.42,0.14,57]']"
"['CD37[0.00,0.00,0.00]=0.99', '592F[4.00,0.00,0.00]=3.22', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.75', 'le_us=2746', 'est[0.86,0.43,0.18,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.70', 'le_us=3356', 'est[0.86,0.42,0.03,58]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.79', 'le_us=3570', 'est[0.87,0.41,0.17,58]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.02', '1495[0.00,4.00,0.00]=3.61', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3967', 'est[0.89,0.42,0.23,57]']"
"['CD37[0.00,0.00,0.00]=0.99', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.64', 'le_us=3417', 'est[0.88,0.43,0.29,57]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.23', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.74', 'le_us=2807', 'est[0.87,0.45,0.33,56]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.04', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3540', 'est[0.89,0.44,0.38,58]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3356', 'est[0.87,0.42,0.17,59]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2960', 'est[0.88,0.41,0.18,57]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3082', 'est[0.89,0.43,0.20,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.04', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.80', 'le_us=3723', 'est[0.90,0.43,0.28,57]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3112', 'est[0.92,0.43,0.23,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3143', 'est[0.90,0.42,0.07,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.04', '1495[0.00,4.00,0.00]=3.61', '5B01[4.00,4.00,0.00]=4.77', 'le_us=3692', 'est[0.91,0.43,0.17,57]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.07', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3540', 'est[0.91,0.42,0.27,58]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.64', 'le_us=3417', 'est[0.93,0.41,0.09,57]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3478', 'est[0.91,0.39,-0.01,59]']"
"['CD37[0.00,0.00,0.00]=0.99', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3631', 'est[0.90,0.40,0.12,58]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3478', 'est[0.89,0.40,0.23,58]']"
"['CD37[0.00,0.00,0.00]=0.99', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3723', 'est[0.89,0.40,0.30,58]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.62', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3540', 'est[0.89,0.41,0.37,58]']"
"['CD37[0.00,0.00,0.00]=0.98', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.77', 'le_us=3723', 'est[0.88,0.41,0.41,58]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3387', 'est[0.88,0.40,0.44,58]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3021', 'est[0.89,0.41,0.35,56]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3295', 'est[0.88,0.40,0.21,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2746', 'est[0.89,0.42,0.19,56]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3417', 'est[0.88,0.42,0.28,58]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.70', 'le_us=3234', 'est[0.90,0.40,0.08,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.77', 'le_us=3448', 'est[0.87,0.37,-0.11,56]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.62', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3540', 'est[0.85,0.35,-0.24,57]']"
"['CD37[0.00,0.00,0.00]=0.99', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3570', 'est[0.83,0.34,-0.32,61]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3234', 'est[0.85,0.34,-0.37,58]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.80', 'le_us=3356', 'est[0.82,0.32,-0.42,60]']"
"['CD37[0.00,0.00,0.00]=0.99', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3387', 'est[0.83,0.35,-0.19,57]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3234', 'est[0.85,0.37,-0.13,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3387', 'est[0.83,0.34,-0.26,59]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3478', 'est[0.84,0.35,-0.05,59]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.60', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3295', 'est[0.85,0.37,0.10,57]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3051', 'est[0.87,0.40,0.12,56]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.77', 'le_us=3540', 'est[0.85,0.36,-0.06,61]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3448', 'est[0.85,0.37,0.10,58]']"
"['CD37[0.00,0.00,0.00]=0.99', '592F[4.00,0.00,0.00]=3.07', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3448', 'est[0.86,0.38,0.19,58]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3478', 'est[0.87,0.39,0.28,58]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.69', 'le_us=2777', 'est[0.89,0.40,0.26,56]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2746', 'est[0.89,0.41,0.23,57]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3417', 'est[0.89,0.41,0.31,58]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.81', 'le_us=3478', 'est[0.89,0.41,0.37,58]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3601', 'est[0.88,0.40,0.14,58]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.07', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3326', 'est[0.88,0.38,0.03,59]']"
"['CD37[0.00,0.00,0.00]=0.99', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3478', 'est[0.88,0.39,0.15,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.60', '5B01[4.00,4.00,0.00]=4.70', 'le_us=3295', 'est[0.87,0.39,0.02,58]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.66', 'le_us=3417', 'est[0.87,0.41,0.15,57]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.66', 'le_us=3417', 'est[0.87,0.42,0.24,57]']"
"['CD37[0.00,0.00,0.00]=0.98', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.66', 'le_us=3631', 'est[0.87,0.43,0.30,57]']"
"['CD37[0.00,0.00,0.00]=0.99', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.80', 'le_us=3509', 'est[0.87,0.42,0.35,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.06', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3570', 'est[0.86,0.39,0.10,58]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3021', 'est[0.88,0.41,0.13,55]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=2.99', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3509', 'est[0.91,0.40,0.24,58]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=2.99', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3478', 'est[0.92,0.39,0.11,58]']"
"['CD37[0.00,0.00,0.00]=1.14', '592F[4.00,0.00,0.00]=2.97', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3356', 'est[0.94,0.39,0.23,57]']"
"['CD37[0.00,0.00,0.00]=1.20', '592F[4.00,0.00,0.00]=2.89', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.57', 'le_us=3387', 'est[1.00,0.37,0.06,57]']"
"['CD37[0.00,0.00,0.00]=1.21', '592F[4.00,0.00,0.00]=2.87', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.59', 'le_us=3509', 'est[1.03,0.38,0.19,57]']"
"['CD37[0.00,0.00,0.00]=1.26', '592F[4.00,0.00,0.00]=2.85', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.59', 'le_us=3143', 'est[1.05,0.37,0.01,57]']"
"['CD37[0.00,0.00,0.00]=1.27', '592F[4.00,0.00,0.00]=2.85', '1495[0.00,4.00,0.00]=3.80', '5B01[4.00,4.00,0.00]=4.58', 'le_us=2777', 'est[1.08,0.37,0.07,55]']"
"['CD37[0.00,0.00,0.00]=1.29', '592F[4.00,0.00,0.00]=2.78', '1495[0.00,4.00,0.00]=3.81', '5B01[4.00,4.00,0.00]=4.54', 'le_us=3662', 'est[1.12,0.36,-0.09,57]']"
"['CD37[0.00,0.00,0.00]=1.29', '592F[4.00,0.00,0.00]=2.81', '1495[0.00,4.00,0.00]=3.78', '5B01[4.00,4.00,0.00]=4.53', 'le_us=3509', 'est[1.14,0.37,0.09,56]']"
"['CD37[0.00,0.00,0.00]=1.34', '592F[4.00,0.00,0.00]=2.79', '1495[0.00,4.00,0.00]=3.80', '5B01[4.00,4.00,0.00]=4.55', 'le_us=3021', 'est[1.17,0.38,0.12,54]']"
"['CD37[0.00,0.00,0.00]=1.33', '592F[4.00,0.00,0.00]=2.77', '1495[0.00,4.00,0.00]=3.75', '5B01[4.00,4.00,0.00]=4.47', 'le_us=3662', 'est[1.18,0.38,-0.06,56]']"
"['CD37[0.00,0.00,0.00]=1.40', '592F[4.00,0.00,0.00]=2.75', '1495[0.00,4.00,0.00]=3.83', '5B01[4.00,4.00,0.00]=4.43', 'le_us=3051', 'est[1.23,0.38,-0.17,56]']"
"['CD37[0.00,0.00,0.00]=1.48', '592F[4.00,0.00,0.00]=2.74', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.51', 'le_us=3051', 'est[1.26,0.40,-0.02,53]']"
"['CD37[0.00,0.00,0.00]=1.49', '592F[4.00,0.00,0.00]=2.73', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.54', 'le_us=3082', 'est[1.26,0.38,-0.17,57]']"
"['CD37[0.00,0.00,0.00]=1.52', '592F[4.00,0.00,0.00]=2.74', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.48', 'le_us=2746', 'est[1.28,0.39,0.01,54]']"
"['CD37[0.00,0.00,0.00]=1.60', '592F[4.00,0.00,0.00]=2.74', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.47', 'le_us=2746', 'est[1.31,0.41,0.17,54]']"
"['CD37[0.00,0.00,0.00]=1.61', '592F[4.00,0.00,0.00]=2.74', '1495[0.00,4.00,0.00]=3.84', '5B01[4.00,4.00,0.00]=4.45', 'le_us=2746', 'est[1.33,0.43,0.29,54]']"
"['CD37[0.00,0.00,0.00]=1.73', '592F[4.00,0.00,0.00]=2.68', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.38', 'le_us=2746', 'est[1.36,0.45,0.41,53]']"
"['CD37[0.00,0.00,0.00]=1.73', '592F[4.00,0.00,0.00]=2.67', '1495[0.00,4.00,0.00]=3.86', '5B01[4.00,4.00,0.00]=4.38', 'le_us=2777', 'est[1.39,0.47,0.48,53]']"
"['CD37[0.00,0.00,0.00]=1.76', '592F[4.00,0.00,0.00]=2.63', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.38', 'le_us=2777', 'est[1.43,0.48,0.54,52]']"
"['CD37[0.00,0.00,0.00]=1.78', '592F[4.00,0.00,0.00]=2.55', '1495[0.00,4.00,0.00]=3.92', '5B01[4.00,4.00,0.00]=4.33', 'le_us=2716', 'est[1.47,0.48,0.57,53]']"
"['CD37[0.00,0.00,0.00]=1.76', '592F[4.00,0.00,0.00]=2.59', '1495[0.00,4.00,0.00]=3.84', '5B01[4.00,4.00,0.00]=4.33', 'le_us=2929', 'est[1.49,0.50,0.58,53]']"
"['CD37[0.00,0.00,0.00]=1.86', '592F[4.00,0.00,0.00]=2.54', '1495[0.00,4.00,0.00]=3.92', '5B01[4.00,4.00,0.00]=4.34', 'le_us=2746', 'est[1.52,0.50,0.62,52]']"
"['CD37[0.00,0.00,0.00]=1.92', '592F[4.00,0.00,0.00]=2.50', '1495[0.00,4.00,0.00]=3.91', '5B01[4.00,4.00,0.00]=4.37', 'le_us=3082', 'est[1.56,0.51,0.65,53]']"
"['CD37[0.00,0.00,0.00]=1.87', '592F[4.00,0.00,0.00]=2.48', '1495[0.00,4.00,0.00]=3.93', '5B01[4.00,4.00,0.00]=4.32', 'le_us=2746', 'est[1.59,0.51,0.66,52]']"
"['CD37[0.00,0.00,0.00]=1.86', '592F[4.00,0.00,0.00]=2.43', '1495[0.00,4.00,0.00]=3.93', '5B01[4.00,4.00,0.00]=4.28', 'le_us=2746', 'est[1.61,0.51,0.64,55]']"
"['CD37[0.00,0.00,0.00]=1.90', '592F[4.00,0.00,0.00]=2.34', '1495[0.00,4.00,0.00]=3.97', '5B01[4.00,4.00,0.00]=4.28', 'le_us=3082', 'est[1.65,0.50,0.61,58]']"
"['CD37[0.00,0.00,0.00]=1.94', '592F[4.00,0.00,0.00]=2.35', '1495[0.00,4.00,0.00]=4.00', '5B01[4.00,4.00,0.00]=4.25', 'le_us=2807', 'est[1.68,0.49,0.61,55]']"
"['CD37[0.00,0.00,0.00]=1.94', '592F[4.00,0.00,0.00]=2.36', '1495[0.00,4.00,0.00]=3.94', '5B01[4.00,4.00,0.00]=4.22', 'le_us=2746', 'est[1.71,0.50,0.60,58]']"
"['CD37[0.00,0.00,0.00]=2.00', '592F[4.00,0.00,0.00]=2.27', '1495[0.00,4.00,0.00]=3.95', '5B01[4.00,4.00,0.00]=4.24', 'le_us=3112', 'est[1.74,0.52,0.58,62]']"
"['CD37[0.00,0.00,0.00]=2.01', '592F[4.00,0.00,0.00]=2.35', '1495[0.00,4.00,0.00]=3.97', '5B01[4.00,4.00,0.00]=4.21', 'le_us=2746', 'est[1.76,0.52,0.60,57]']"
"['CD37[0.00,0.00,0.00]=2.10', '592F[4.00,0.00,0.00]=2.33', '1495[0.00,4.00,0.00]=3.99', '5B01[4.00,4.00,0.00]=4.22', 'le_us=2777', 'est[1.79,0.53,0.65,57]']"
"['CD37[0.00,0.00,0.00]=2.14', '592F[4.00,0.00,0.00]=2.29', '1495[0.00,4.00,0.00]=4.04', '5B01[4.00,4.00,0.00]=4.19', 'le_us=2746', 'est[1.82,0.53,0.68,56]']"
"['CD37[0.00,0.00,0.00]=2.14', '592F[4.00,0.00,0.00]=2.25', '1495[0.00,4.00,0.00]=4.04', '5B01[4.00,4.00,0.00]=4.16', 'le_us=2777', 'est[1.85,0.53,0.69,58]']"
"['CD37[0.00,0.00,0.00]=2.18', '592F[4.00,0.00,0.00]=2.23', '1495[0.00,4.00,0.00]=4.03', '5B01[4.00,4.00,0.00]=4.23', 'le_us=3082', 'est[1.88,0.54,0.70,59]']"
"['CD37[0.00,0.00,0.00]=2.25', '592F[4.00,0.00,0.00]=2.16', '1495[0.00,4.00,0.00]=4.05', '5B01[4.00,4.00,0.00]=4.12', 'le_us=2746', 'est[1.92,0.52,0.73,53]']"
"['CD37[0.00,0.00,0.00]=2.20', '592F[4.00,0.00,0.00]=2.14', '1495[0.00,4.00,0.00]=4.00', '5B01[4.00,4.00,0.00]=4.15', 'le_us=3112', 'est[1.95,0.49,0.73,54]']"
"['CD37[0.00,0.00,0.00]=2.24', '592F[4.00,0.00,0.00]=2.11', '1495[0.00,4.00,0.00]=4.07', '5B01[4.00,4.00,0.00]=4.16', 'le_us=3082', 'est[1.98,0.47,0.74,54]']"
"['CD37[0.00,0.00,0.00]=2.31', '592F[4.00,0.00,0.00]=2.07', '1495[0.00,4.00,0.00]=4.13', '5B01[4.00,4.00,0.00]=4.10', 'le_us=2746', 'est[2.02,0.46,0.75,53]']"
"['592F[4.00,0.00,0.00]=2.08', 'CD37[0.00,0.00,0.00]=2.31', '5B01[4.00,4.00,0.00]=4.16', '1495[0.00,4.00,0.00]=4.11', 'le_us=2807', 'est[2.05,0.44,0.36,54]']"
"['592F[4.00,0.00,0.00]=2.05', 'CD37[0.00,0.00,0.00]=2.30', '5B01[4.00,4.00,0.00]=4.03', '1495[0.00,4.00,0.00]=4.15', 'le_us=2777', 'est[2.07,0.45,0.10,56]']"
"['592F[4.00,0.00,0.00]=2.01', 'CD37[0.00,0.00,0.00]=2.37', '5B01[4.00,4.00,0.00]=4.02', '1495[0.00,4.00,0.00]=4.10', 'le_us=2746', 'est[2.10,0.46,-0.12,53]']"
"['592F[4.00,0.00,0.00]=1.99', 'CD37[0.00,0.00,0.00]=2.37', '5B01[4.00,4.00,0.00]=4.04', '1495[0.00,4.00,0.00]=4.16', 'le_us=2746', 'est[2.13,0.46,-0.27,53]']"
"['592F[4.00,0.00,0.00]=1.93', 'CD37[0.00,0.00,0.00]=2.34', '5B01[4.00,4.00,0.00]=4.01', '1495[0.00,4.00,0.00]=4.18', 'le_us=2777', 'est[2.15,0.46,-0.35,56]']"
"['592F[4.00,0.00,0.00]=1.95', 'CD37[0.00,0.00,0.00]=2.41', '5B01[4.00,4.00,0.00]=4.02', '1495[0.00,4.00,0.00]=4.17', 'le_us=2746', 'est[2.17,0.46,-0.44,53]']"
"['592F[4.00,0.00,0.00]=1.92', 'CD37[0.00,0.00,0.00]=2.36', '5B01[4.00,4.00,0.00]=4.03', '1495[0.00,4.00,0.00]=4.17', 'le_us=2746', 'est[2.19,0.45,-0.49,53]']"
"['592F[4.00,0.00,0.00]=1.92', 'CD37[0.00,0.00,0.00]=2.45', '5B01[4.00,4.00,0.00]=4.02', '1495[0.00,4.00,0.00]=4.22', 'le_us=2777', 'est[2.21,0.45,-0.55,53]']"
"['592F[4.00,0.00,0.00]=1.84', 'CD37[0.00,0.00,0.00]=2.50', '5B01[4.00,4.00,0.00]=4.02', '1495[0.00,4.00,0.00]=4.26', 'le_us=2777', 'est[2.25,0.44,-0.60,54]']"
"['592F[4.00,0.00,0.00]=1.83', 'CD37[0.00,0.00,0.00]=2.41', '5B01[4.00,4.00,0.00]=3.99', '1495[0.00,4.00,0.00]=4.19', 'le_us=2990', 'est[2.26,0.44,-0.58,53]']"
"['592F[4.00,0.00,0.00]=1.74', 'CD37[0.00,0.00,0.00]=2.48', '5B01[4.00,4.00,0.00]=3.98', '1495[0.00,4.00,0.00]=4.27', 'le_us=2990', 'est[2.30,0.43,-0.57,54]']"
"['592F[4.00,0.00,0.00]=1.76', 'CD37[0.00,0.00,0.00]=2.52', '5B01[4.00,4.00,0.00]=3.89', '1495[0.00,4.00,0.00]=4.24', 'le_us=2807', 'est[2.32,0.44,-0.57,53]']"
"['592F[4.00,0.00,0.00]=1.74', 'CD37[0.00,0.00,0.00]=2.55', '5B01[4.00,4.00,0.00]=3.97', '1495[0.00,4.00,0.00]=4.28', 'le_us=2777', 'est[2.35,0.43,-0.58,54]']"
"['592F[4.00,0.00,0.00]=1.70', 'CD37[0.00,0.00,0.00]=2.46', '5B01[4.00,4.00,0.00]=3.92', '1495[0.00,4.00,0.00]=4.22', 'le_us=3051', 'est[2.34,0.42,-0.32,54]']"
"['592F[4.00,0.00,0.00]=1.66', 'CD37[0.00,0.00,0.00]=2.57', '5B01[4.00,4.00,0.00]=3.99', '1495[0.00,4.00,0.00]=4.28', 'le_us=3051', 'est[2.38,0.41,-0.38,55]']"
"['592F[4.00,0.00,0.00]=1.62', 'CD37[0.00,0.00,0.00]=2.56', '5B01[4.00,4.00,0.00]=3.90', '1495[0.00,4.00,0.00]=4.23', 'le_us=3051', 'est[2.40,0.41,-0.39,53]']"
