data
[]
"['DWM1001', 'TWR', 'Real', 'Time', 'Location', 'System']"
[]
"['Copyright', ':', '2016-2019', 'LEAPS', 'and', 'Decawave']"
"['License', ':', 'Please', 'visit', 'https://decawave.com/dwm1001_license']"
"['Compiled', ':', 'Mar', '27', '2019', '03:35:59']"
[]
"['Help', ':', '?', 'or', 'help']"
[]
"['dwm>', 'les']"
"['dwm>', 'CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.22', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2807', 'est[0.88,0.47,0.33,57]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.70', 'le_us=3021', 'est[0.88,0.45,0.11,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2777', 'est[0.87,0.47,0.29,56]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.76', 'le_us=2807', 'est[0.87,0.46,0.28,57]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.24', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3265', 'est[0.84,0.48,0.35,49]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.61', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3387', 'est[0.84,0.46,0.18,58]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2807', 'est[0.85,0.47,0.23,56]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.75', 'le_us=2777', 'est[0.86,0.46,0.29,58]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.22', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.65', 'le_us=2777', 'est[0.85,0.45,0.33,58]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2777', 'est[0.86,0.44,0.32,57]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2807', 'est[0.87,0.45,0.31,56]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2807', 'est[0.87,0.44,0.34,57]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2777', 'est[0.88,0.45,0.33,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2807', 'est[0.87,0.45,0.34,57]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3021', 'est[0.88,0.47,0.33,56]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3234', 'est[0.89,0.44,0.13,58]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2746', 'est[0.88,0.45,0.21,57]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.67', 'le_us=2746', 'est[0.89,0.45,0.25,57]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3082', 'est[0.90,0.43,0.06,58]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2746', 'est[0.89,0.44,0.15,57]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.23', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2777', 'est[0.88,0.45,0.23,57]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.61', '5B01[4.00,4.00,0.00]=4.70', 'le_us=3295', 'est[0.87,0.44,0.04,58]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3082', 'est[0.87,0.44,0.09,57]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3234', 'est[0.88,0.44,-0.05,57]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3234', 'est[0.87,0.44,0.11,58]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2777', 'est[0.88,0.44,0.17,56]']"
"['CD37[0.00,0.00,0.00]=1.15', '592F[4.00,0.00,0.00]=3.06', '1495[0.00,4.00,0.00]=3.75', '5B01[4.00,4.00,0.00]=4.69', 'le_us=2746', 'est[0.91,0.44,0.23,57]']"
"['CD37[0.00,0.00,0.00]=1.16', '592F[4.00,0.00,0.00]=3.03', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3112', 'est[0.92,0.42,0.04,58]']"
"['CD37[0.00,0.00,0.00]=1.17', '592F[4.00,0.00,0.00]=3.03', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.63', 'le_us=3051', 'est[0.95,0.44,0.10,55]']"
"['CD37[0.00,0.00,0.00]=1.20', '592F[4.00,0.00,0.00]=3.00', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.60', 'le_us=2990', 'est[0.97,0.46,0.14,54]']"
"['CD37[0.00,0.00,0.00]=1.25', '592F[4.00,0.00,0.00]=3.04', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.62', 'le_us=2990', 'est[0.99,0.46,0.23,55]']"
"['CD37[0.00,0.00,0.00]=1.29', '592F[4.00,0.00,0.00]=3.03', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.56', 'le_us=2777', 'est[1.01,0.46,0.32,56]']"
"['CD37[0.00,0.00,0.00]=1.27', '592F[4.00,0.00,0.00]=2.98', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.58', 'le_us=2777', 'est[1.03,0.45,0.37,56]']"
"['CD37[0.00,0.00,0.00]=1.33', '592F[4.00,0.00,0.00]=2.91', '1495[0.00,4.00,0.00]=3.77', '5B01[4.00,4.00,0.00]=4.54', 'le_us=2777', 'est[1.06,0.45,0.39,55]']"
"['CD37[0.00,0.00,0.00]=1.30', '592F[4.00,0.00,0.00]=2.90', '1495[0.00,4.00,0.00]=3.78', '5B01[4.00,4.00,0.00]=4.54', 'le_us=2746', 'est[1.09,0.44,0.40,55]']"
"['CD37[0.00,0.00,0.00]=1.38', '592F[4.00,0.00,0.00]=2.83', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.54', 'le_us=3051', 'est[1.12,0.45,0.39,54]']"
"['CD37[0.00,0.00,0.00]=1.41', '592F[4.00,0.00,0.00]=2.82', '1495[0.00,4.00,0.00]=3.81', '5B01[4.00,4.00,0.00]=4.46', 'le_us=2777', 'est[1.16,0.44,0.41,55]']"
"['CD37[0.00,0.00,0.00]=1.40', '592F[4.00,0.00,0.00]=2.82', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.49', 'le_us=2746', 'est[1.18,0.43,0.43,55]']"
"['CD37[0.00,0.00,0.00]=1.46', '592F[4.00,0.00,0.00]=2.77', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.41', 'le_us=3051', 'est[1.24,0.41,0.18,55]']"
"['CD37[0.00,0.00,0.00]=1.49', '592F[4.00,0.00,0.00]=2.82', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.46', 'le_us=2777', 'est[1.25,0.42,0.29,55]']"
"['CD37[0.00,0.00,0.00]=1.55', '592F[4.00,0.00,0.00]=2.70', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.38', 'le_us=2746', 'est[1.28,0.42,0.35,54]']"
"['CD37[0.00,0.00,0.00]=1.58', '592F[4.00,0.00,0.00]=2.73', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.43', 'le_us=2746', 'est[1.31,0.43,0.41,54]']"
"['CD37[0.00,0.00,0.00]=1.62', '592F[4.00,0.00,0.00]=2.64', '1495[0.00,4.00,0.00]=3.90', '5B01[4.00,4.00,0.00]=4.42', 'le_us=2746', 'est[1.35,0.43,0.45,54]']"
"['CD37[0.00,0.00,0.00]=1.60', '592F[4.00,0.00,0.00]=2.66', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.42', 'le_us=2807', 'est[1.37,0.44,0.47,53]']"
"['CD37[0.00,0.00,0.00]=1.70', '592F[4.00,0.00,0.00]=2.60', '1495[0.00,4.00,0.00]=3.89', '5B01[4.00,4.00,0.00]=4.44', 'le_us=2746', 'est[1.40,0.45,0.51,53]']"
"['CD37[0.00,0.00,0.00]=1.69', '592F[4.00,0.00,0.00]=2.61', '1495[0.00,4.00,0.00]=3.95', '5B01[4.00,4.00,0.00]=4.36', 'le_us=2838', 'est[1.43,0.44,0.55,54]']"
"['CD37[0.00,0.00,0.00]=1.74', '592F[4.00,0.00,0.00]=2.50', '1495[0.00,4.00,0.00]=3.91', '5B01[4.00,4.00,0.00]=4.39', 'le_us=3021', 'est[1.47,0.45,0.54,53]']"
"['CD37[0.00,0.00,0.00]=1.74', '592F[4.00,0.00,0.00]=2.52', '1495[0.00,4.00,0.00]=3.93', '5B01[4.00,4.00,0.00]=4.31', 'le_us=2777', 'est[1.50,0.45,0.55,53]']"
"['CD37[0.00,0.00,0.00]=1.79', '592F[4.00,0.00,0.00]=2.53', '1495[0.00,4.00,0.00]=3.93', '5B01[4.00,4.00,0.00]=4.29', 'le_us=2746', 'est[1.52,0.45,0.57,53]']"
"['CD37[0.00,0.00,0.00]=1.77', '592F[4.00,0.00,0.00]=2.50', '1495[0.00,4.00,0.00]=3.94', '5B01[4.00,4.00,0.00]=4.29', 'le_us=2838', 'est[1.55,0.45,0.57,53]']"
"['CD37[0.00,0.00,0.00]=1.83', '592F[4.00,0.00,0.00]=2.45', '1495[0.00,4.00,0.00]=3.97', '5B01[4.00,4.00,0.00]=4.31', 'le_us=2777', 'est[1.58,0.45,0.58,53]']"
"['CD37[0.00,0.00,0.00]=1.85', '592F[4.00,0.00,0.00]=2.47', '1495[0.00,4.00,0.00]=3.96', '5B01[4.00,4.00,0.00]=4.30', 'le_us=2990', 'est[1.60,0.46,0.60,53]']"
"['CD37[0.00,0.00,0.00]=1.86', '592F[4.00,0.00,0.00]=2.38', '1495[0.00,4.00,0.00]=3.97', '5B01[4.00,4.00,0.00]=4.23', 'le_us=2807', 'est[1.63,0.46,0.58,56]']"
"['CD37[0.00,0.00,0.00]=1.90', '592F[4.00,0.00,0.00]=2.33', '1495[0.00,4.00,0.00]=3.92', '5B01[4.00,4.00,0.00]=4.30', 'le_us=3082', 'est[1.67,0.48,0.54,61]']"
"['CD37[0.00,0.00,0.00]=1.93', '592F[4.00,0.00,0.00]=2.35', '1495[0.00,4.00,0.00]=3.96', '5B01[4.00,4.00,0.00]=4.17', 'le_us=2777', 'est[1.69,0.48,0.55,57]']"
"['CD37[0.00,0.00,0.00]=1.97', '592F[4.00,0.00,0.00]=2.28', '1495[0.00,4.00,0.00]=3.98', '5B01[4.00,4.00,0.00]=4.16', 'le_us=2807', 'est[1.73,0.49,0.54,60]']"
"['CD37[0.00,0.00,0.00]=2.02', '592F[4.00,0.00,0.00]=2.25', '1495[0.00,4.00,0.00]=4.02', '5B01[4.00,4.00,0.00]=4.20', 'le_us=2777', 'est[1.77,0.49,0.54,59]']"
"['CD37[0.00,0.00,0.00]=2.07', '592F[4.00,0.00,0.00]=2.26', '1495[0.00,4.00,0.00]=3.95', '5B01[4.00,4.00,0.00]=4.25', 'le_us=3112', 'est[1.80,0.51,0.55,63]']"
"['CD37[0.00,0.00,0.00]=2.05', '592F[4.00,0.00,0.00]=2.21', '1495[0.00,4.00,0.00]=4.00', '5B01[4.00,4.00,0.00]=4.23', 'le_us=3112', 'est[1.83,0.51,0.54,63]']"
"['CD37[0.00,0.00,0.00]=2.10', '592F[4.00,0.00,0.00]=2.20', '1495[0.00,4.00,0.00]=4.03', '5B01[4.00,4.00,0.00]=4.17', 'le_us=2777', 'est[1.86,0.52,0.55,61]']"
"['CD37[0.00,0.00,0.00]=2.12', '592F[4.00,0.00,0.00]=2.17', '1495[0.00,4.00,0.00]=3.98', '5B01[4.00,4.00,0.00]=4.19', 'le_us=3112', 'est[1.89,0.53,0.54,66]']"
"['CD37[0.00,0.00,0.00]=2.16', '592F[4.00,0.00,0.00]=2.10', '1495[0.00,4.00,0.00]=4.03', '5B01[4.00,4.00,0.00]=4.14', 'le_us=3112', 'est[1.92,0.50,0.56,56]']"
"['CD37[0.00,0.00,0.00]=2.14', '592F[4.00,0.00,0.00]=2.11', '1495[0.00,4.00,0.00]=4.01', '5B01[4.00,4.00,0.00]=4.10', 'le_us=3112', 'est[1.95,0.49,0.56,60]']"
"['CD37[0.00,0.00,0.00]=2.23', '592F[4.00,0.00,0.00]=2.07', '1495[0.00,4.00,0.00]=4.08', '5B01[4.00,4.00,0.00]=4.06', 'le_us=2777', 'est[1.98,0.49,0.58,57]']"
"['CD37[0.00,0.00,0.00]=2.22', '592F[4.00,0.00,0.00]=2.04', '1495[0.00,4.00,0.00]=4.11', '5B01[4.00,4.00,0.00]=4.08', 'le_us=2746', 'est[2.01,0.47,0.58,57]']"
"['CD37[0.00,0.00,0.00]=2.26', '5B01[4.00,4.00,0.00]=4.09', '1495[0.00,4.00,0.00]=4.07', 'le_us=701', 'est[2.00,0.50,0.67,54]']"
"['592F[4.00,0.00,0.00]=2.00', 'CD37[0.00,0.00,0.00]=2.41', '5B01[4.00,4.00,0.00]=4.12', '1495[0.00,4.00,0.00]=4.08', 'le_us=3021', 'est[2.06,0.47,0.29,55]']"
"['592F[4.00,0.00,0.00]=2.00', 'CD37[0.00,0.00,0.00]=2.36', '5B01[4.00,4.00,0.00]=4.07', '1495[0.00,4.00,0.00]=4.11', 'le_us=2838', 'est[2.09,0.46,0.03,53]']"
"['592F[4.00,0.00,0.00]=2.00', 'CD37[0.00,0.00,0.00]=2.45', '5B01[4.00,4.00,0.00]=4.08', '1495[0.00,4.00,0.00]=4.25', 'le_us=2777', 'est[2.13,0.45,-0.19,54]']"
"['592F[4.00,0.00,0.00]=1.98', 'CD37[0.00,0.00,0.00]=2.36', '5B01[4.00,4.00,0.00]=4.06', '1495[0.00,4.00,0.00]=4.23', 'le_us=2777', 'est[2.15,0.44,-0.32,53]']"
"['592F[4.00,0.00,0.00]=1.94', 'CD37[0.00,0.00,0.00]=2.39', '5B01[4.00,4.00,0.00]=4.08', '1495[0.00,4.00,0.00]=4.21', 'le_us=2746', 'est[2.17,0.43,-0.42,54]']"
"['592F[4.00,0.00,0.00]=1.94', 'CD37[0.00,0.00,0.00]=2.43', '5B01[4.00,4.00,0.00]=4.07', '1495[0.00,4.00,0.00]=4.21', 'le_us=2746', 'est[2.20,0.42,-0.51,54]']"
"['592F[4.00,0.00,0.00]=1.85', 'CD37[0.00,0.00,0.00]=2.47', '5B01[4.00,4.00,0.00]=4.02', '1495[0.00,4.00,0.00]=4.17', 'le_us=3021', 'est[2.23,0.42,-0.55,54]']"
"['592F[4.00,0.00,0.00]=1.80', 'CD37[0.00,0.00,0.00]=2.45', '5B01[4.00,4.00,0.00]=4.04', '1495[0.00,4.00,0.00]=4.22', 'le_us=2990', 'est[2.26,0.40,-0.57,54]']"
"['592F[4.00,0.00,0.00]=1.73', 'CD37[0.00,0.00,0.00]=2.47', '5B01[4.00,4.00,0.00]=3.93', '1495[0.00,4.00,0.00]=4.22', 'le_us=3051', 'est[2.27,0.40,-0.29,54]']"
"['592F[4.00,0.00,0.00]=1.76', 'CD37[0.00,0.00,0.00]=2.49', '5B01[4.00,4.00,0.00]=4.04', '1495[0.00,4.00,0.00]=4.22', 'le_us=3021', 'est[2.30,0.39,-0.37,55]']"
"['592F[4.00,0.00,0.00]=1.72', 'CD37[0.00,0.00,0.00]=2.53', '5B01[4.00,4.00,0.00]=4.02', '1495[0.00,4.00,0.00]=4.19', 'le_us=3021', 'est[2.33,0.38,-0.43,55]']"
"['592F[4.00,0.00,0.00]=1.76', 'CD37[0.00,0.00,0.00]=2.56', '5B01[4.00,4.00,0.00]=3.93', '1495[0.00,4.00,0.00]=4.26', 'le_us=2777', 'est[2.36,0.40,-0.49,53]']"
"['592F[4.00,0.00,0.00]=1.68', 'CD37[0.00,0.00,0.00]=2.62', '5B01[4.00,4.00,0.00]=3.93', '1495[0.00,4.00,0.00]=4.24', 'le_us=2990', 'est[2.39,0.41,-0.53,54]']"
"['592F[4.00,0.00,0.00]=1.66', 'CD37[0.00,0.00,0.00]=2.60', '5B01[4.00,4.00,0.00]=3.91', '1495[0.00,4.00,0.00]=4.30', 'le_us=2746', 'est[2.42,0.41,-0.54,54]']"
"['592F[4.00,0.00,0.00]=1.65', 'CD37[0.00,0.00,0.00]=2.66', '5B01[4.00,4.00,0.00]=3.87', '1495[0.00,4.00,0.00]=4.28', 'le_us=2838', 'est[2.45,0.43,-0.56,53]']"
"['592F[4.00,0.00,0.00]=1.63', 'CD37[0.00,0.00,0.00]=2.71', '5B01[4.00,4.00,0.00]=3.87', '1495[0.00,4.00,0.00]=4.30', 'le_us=3021', 'est[2.49,0.43,-0.58,54]']"
"['592F[4.00,0.00,0.00]=1.62', 'CD37[0.00,0.00,0.00]=2.73', '5B01[4.00,4.00,0.00]=3.86', '1495[0.00,4.00,0.00]=4.23', 'le_us=2746', 'est[2.52,0.44,-0.61,54]']"
"['592F[4.00,0.00,0.00]=1.56', 'CD37[0.00,0.00,0.00]=2.77', '5B01[4.00,4.00,0.00]=3.91', '1495[0.00,4.00,0.00]=4.25', 'le_us=2960', 'est[2.55,0.43,-0.63,55]']"
"['592F[4.00,0.00,0.00]=1.51', 'CD37[0.00,0.00,0.00]=2.81', '5B01[4.00,4.00,0.00]=3.90', '1495[0.00,4.00,0.00]=4.32', 'le_us=2777', 'est[2.59,0.42,-0.64,56]']"
"['592F[4.00,0.00,0.00]=1.52', 'CD37[0.00,0.00,0.00]=2.79', '5B01[4.00,4.00,0.00]=3.87', '1495[0.00,4.00,0.00]=4.33', 'le_us=2990', 'est[2.61,0.42,-0.64,55]']"
"['592F[4.00,0.00,0.00]=1.47', 'CD37[0.00,0.00,0.00]=2.85', '5B01[4.00,4.00,0.00]=3.85', '1495[0.00,4.00,0.00]=4.39', 'le_us=2990', 'est[2.64,0.42,-0.64,55]']"
"['592F[4.00,0.00,0.00]=1.48', 'CD37[0.00,0.00,0.00]=2.84', '5B01[4.00,4.00,0.00]=3.86', '1495[0.00,4.00,0.00]=4.40', 'le_us=3021', 'est[2.67,0.42,-0.64,56]']"
"['592F[4.00,0.00,0.00]=1.38', 'CD37[0.00,0.00,0.00]=2.87', '5B01[4.00,4.00,0.00]=3.81', '1495[0.00,4.00,0.00]=4.37', 'le_us=2777', 'est[2.70,0.42,-0.61,55]']"
"['592F[4.00,0.00,0.00]=1.38', 'CD37[0.00,0.00,0.00]=2.87', '5B01[4.00,4.00,0.00]=3.78', '1495[0.00,4.00,0.00]=4.45', 'le_us=3051', 'est[2.70,0.41,-0.31,55]']"
"['592F[4.00,0.00,0.00]=1.35', 'CD37[0.00,0.00,0.00]=2.87', '5B01[4.00,4.00,0.00]=3.88', '1495[0.00,4.00,0.00]=4.48', 'le_us=3021', 'est[2.73,0.39,-0.36,57]']"
"['592F[4.00,0.00,0.00]=1.34', 'CD37[0.00,0.00,0.00]=2.89', '5B01[4.00,4.00,0.00]=3.79', '1495[0.00,4.00,0.00]=4.38', 'le_us=2960', 'est[2.76,0.45,-0.43,53]']"
"['592F[4.00,0.00,0.00]=1.31', 'CD37[0.00,0.00,0.00]=2.95', '5B01[4.00,4.00,0.00]=3.84', '1495[0.00,4.00,0.00]=4.43', 'le_us=2899', 'est[2.79,0.43,-0.46,57]']"
"['592F[4.00,0.00,0.00]=1.30', 'CD37[0.00,0.00,0.00]=3.07', '5B01[4.00,4.00,0.00]=3.79', '1495[0.00,4.00,0.00]=4.52', 'le_us=2777', 'est[2.83,0.42,-0.51,57]']"
"['592F[4.00,0.00,0.00]=1.27', 'CD37[0.00,0.00,0.00]=3.01', '5B01[4.00,4.00,0.00]=3.79', '1495[0.00,4.00,0.00]=4.52', 'le_us=3021', 'est[2.86,0.42,-0.52,57]']"
"['592F[4.00,0.00,0.00]=1.23', 'CD37[0.00,0.00,0.00]=3.08', '5B01[4.00,4.00,0.00]=3.79', '1495[0.00,4.00,0.00]=4.55', 'le_us=2746', 'est[2.89,0.41,-0.54,57]']"
"['592F[4.00,0.00,0.00]=1.21', 'CD37[0.00,0.00,0.00]=3.08', '5B01[4.00,4.00,0.00]=3.77', '1495[0.00,4.00,0.00]=4.58', 'le_us=3021', 'est[2.92,0.41,-0.54,57]']"
"['592F[4.00,0.00,0.00]=1.19', 'CD37[0.00,0.00,0.00]=3.08', '5B01[4.00,4.00,0.00]=3.83', '1495[0.00,4.00,0.00]=4.59', 'le_us=2777', 'est[2.94,0.39,-0.55,58]']"
"['592F[4.00,0.00,0.00]=1.19', 'CD37[0.00,0.00,0.00]=3.12', '5B01[4.00,4.00,0.00]=3.81', '1495[0.00,4.00,0.00]=4.51', 'le_us=2929', 'est[2.97,0.39,-0.56,58]']"
"['592F[4.00,0.00,0.00]=1.11', 'CD37[0.00,0.00,0.00]=3.12', '5B01[4.00,4.00,0.00]=3.79', '1495[0.00,4.00,0.00]=4.56', 'le_us=3173', 'est[3.00,0.44,-0.56,53]']"
"['592F[4.00,0.00,0.00]=1.09', 'CD37[0.00,0.00,0.00]=3.13', '5B01[4.00,4.00,0.00]=3.79', '1495[0.00,4.00,0.00]=4.66', 'le_us=3051', 'est[3.02,0.42,-0.54,58]']"
"['592F[4.00,0.00,0.00]=1.09', 'CD37[0.00,0.00,0.00]=3.13', '5B01[4.00,4.00,0.00]=3.75', '1495[0.00,4.00,0.00]=4.63', 'le_us=3051', 'est[3.04,0.41,-0.51,58]']"
"['592F[4.00,0.00,0.00]=1.05', 'CD37[0.00,0.00,0.00]=3.13', '5B01[4.00,4.00,0.00]=3.76', '1495[0.00,4.00,0.00]=4.60', 'le_us=2990', 'est[3.06,0.44,-0.52,56]']"
"['592F[4.00,0.00,0.00]=1.03', 'CD37[0.00,0.00,0.00]=3.17', '5B01[4.00,4.00,0.00]=3.79', '1495[0.00,4.00,0.00]=4.57', 'le_us=3326', 'est[3.08,0.42,-0.49,59]']"
"['592F[4.00,0.00,0.00]=1.03', 'CD37[0.00,0.00,0.00]=3.19', '5B01[4.00,4.00,0.00]=3.76', '1495[0.00,4.00,0.00]=4.65', 'le_us=3021', 'est[3.11,0.44,-0.51,53]']"
"['592F[4.00,0.00,0.00]=1.05', 'CD37[0.00,0.00,0.00]=3.18', '5B01[4.00,4.00,0.00]=3.69', '1495[0.00,4.00,0.00]=4.62', 'le_us=3265', 'est[3.12,0.47,-0.53,52]']"
"['592F[4.00,0.00,0.00]=0.99', 'CD37[0.00,0.00,0.00]=3.26', '5B01[4.00,4.00,0.00]=3.70', '1495[0.00,4.00,0.00]=4.77', 'le_us=2807', 'est[3.14,0.46,-0.50,58]']"
"['592F[4.00,0.00,0.00]=0.97', 'CD37[0.00,0.00,0.00]=3.28', '5B01[4.00,4.00,0.00]=3.73', '1495[0.00,4.00,0.00]=4.67', 'le_us=2990', 'est[3.18,0.49,-0.51,47]']"
"['592F[4.00,0.00,0.00]=0.94', 'CD37[0.00,0.00,0.00]=3.31', '5B01[4.00,4.00,0.00]=3.68', '1495[0.00,4.00,0.00]=4.71', 'le_us=3021', 'est[3.21,0.51,-0.52,46]']"
"['592F[4.00,0.00,0.00]=0.96', 'CD37[0.00,0.00,0.00]=3.33', '5B01[4.00,4.00,0.00]=3.62', '1495[0.00,4.00,0.00]=4.72', 'le_us=3082', 'est[3.20,0.48,-0.26,58]']"
"['592F[4.00,0.00,0.00]=0.91', 'CD37[0.00,0.00,0.00]=3.34', '5B01[4.00,4.00,0.00]=3.65', '1495[0.00,4.00,0.00]=4.73', 'le_us=2990', 'est[3.24,0.50,-0.33,45]']"
"['592F[4.00,0.00,0.00]=0.92', 'CD37[0.00,0.00,0.00]=3.35', '5B01[4.00,4.00,0.00]=3.58', '1495[0.00,4.00,0.00]=4.74', 'le_us=3082', 'est[3.24,0.49,-0.12,58]']"
"['592F[4.00,0.00,0.00]=0.90', 'CD37[0.00,0.00,0.00]=3.37', '5B01[4.00,4.00,0.00]=3.56', '1495[0.00,4.00,0.00]=4.76', 'le_us=3204', 'est[3.28,0.50,-0.22,43]']"
"['592F[4.00,0.00,0.00]=0.87', 'CD37[0.00,0.00,0.00]=3.37', '5B01[4.00,4.00,0.00]=3.57', '1495[0.00,4.00,0.00]=4.76', 'le_us=3234', 'est[3.30,0.51,-0.30,45]']"
"['592F[4.00,0.00,0.00]=0.87', 'CD37[0.00,0.00,0.00]=3.44', '5B01[4.00,4.00,0.00]=3.58', '1495[0.00,4.00,0.00]=4.61', 'le_us=3082', 'est[3.32,0.51,-0.32,56]']"
"['592F[4.00,0.00,0.00]=0.87', 'CD37[0.00,0.00,0.00]=3.42', '5B01[4.00,4.00,0.00]=3.55', '1495[0.00,4.00,0.00]=4.73', 'le_us=2960', 'est[3.35,0.54,-0.35,48]']"
"['592F[4.00,0.00,0.00]=0.87', 'CD37[0.00,0.00,0.00]=3.47', '5B01[4.00,4.00,0.00]=3.60', '1495[0.00,4.00,0.00]=4.69', 'le_us=2960', 'est[3.37,0.52,-0.37,53]']"
